Seconds,Workers,Queries,Latency,Errors
1614311790,5,2028,801.00,0
1614311791,5,2028,0.00,0
1614311792,5,2031,3291.33,0
1614311793,5,2034,793.33,0
1614311794,5,2035,796.00,0
1614311795,5,2037,1464.50,0
1614311796,5,2039,735.00,0
1614311797,5,2040,2236.00,0
1614311798,5,2044,7819.00,0
1614311799,5,2049,738.00,0
1614311800,5,2054,753.60,0
1614311801,5,2055,829.00,0
1614311802,5,2057,2652.00,0
1614311803,5,2059,1380.50,0
1614311804,5,2064,1665.00,0
1614311805,5,2066,756.00,0
1614311806,5,2067,753.00,0
1614311807,5,2067,0.00,0
1614311808,5,2068,2242.00,0
1614311809,5,2069,1193.00,0
1614311810,5,2071,7558.00,0
1614311811,5,2072,1055.00,0
1614311812,5,2076,2897.25,0
1614311813,5,2079,3222.00,0
1614311814,5,2082,1100.67,0
1614311815,5,2085,843.00,0
1614311816,5,2087,1044.00,0
1614311817,5,2091,1609.25,0
1614311818,5,2092,1845.00,0
1614311819,5,2099,3448.43,0
1614311820,5,2100,763.00,0
1614311821,5,2102,1591.00,0
1614311822,5,2105,2304.33,0
1614311823,5,2108,1215.00,0
1614311824,5,2111,1045.67,0
1614311825,5,2113,1254.50,0
1614311826,5,2114,880.00,0
1614311827,5,2116,3951.00,0
1614311828,5,2117,3900.00,0
1614311829,5,2119,2362.00,0
1614311830,5,2122,2059.00,0
1614311831,5,2122,0.00,0
1614311832,5,2122,0.00,0
1614311833,5,2125,1853.67,0
1614311834,5,2126,768.00,0
1614311835,5,2127,863.00,0
1614311836,5,2129,7298.50,0
1614311837,5,2132,1014.50,0
1614311838,5,2135,3168.33,0
1614311839,5,2137,1198.50,0
1614311840,5,2138,1235.00,0
1614311841,5,2139,14053.00,0
1614311842,5,2139,0.00,0
1614311843,5,2140,4033.00,0
1614311844,5,2140,0.00,0
1614311845,5,2140,0.00,0
1614311846,5,2141,8235.00,0
1614311847,5,2141,0.00,0
1614311848,5,2143,7899.50,0
1614311849,5,2144,2253.00,0
1614311850,5,2144,0.00,0
1614311851,5,2145,2280.00,0
1614311852,5,2147,2378.50,0
1614311853,5,2148,1319.00,0
1614311854,5,2150,1143.00,0
1614311855,5,2152,893.50,0
1614311856,5,2153,15261.00,0
1614311857,5,2156,5872.33,0
1614311858,5,2159,1750.67,0
1614311859,5,2163,4387.50,0
1614311860,5,2167,793.00,0
1614311861,5,2169,1175.00,0
1614311862,5,2174,1247.60,0
1614311863,5,2178,1503.75,0
1614311864,5,2180,894.50,0
1614311865,5,2184,996.75,0
1614311866,5,2187,1605.00,0
1614311867,5,2192,1128.00,0
1614311868,5,2197,3064.40,0
1614311869,5,2201,1190.75,0
1614311870,5,2203,1302.50,0
1614311871,5,2206,1310.67,0
1614311872,5,2208,784.50,0
1614311873,5,2212,1060.75,0
1614311874,5,2215,882.00,0
